Region Name,Region Type,Data Type,2010-04-15 00:00:00,2010-05-15 00:00:00,2010-06-15 00:00:00,2010-07-15 00:00:00,2010-08-15 00:00:00,2010-09-15 00:00:00,2010-10-15 00:00:00,2010-11-15 00:00:00,2010-12-15 00:00:00,2011-01-15 00:00:00,2011-02-15 00:00:00,2011-03-15 00:00:00,2011-04-15 00:00:00,2011-05-15 00:00:00,2011-06-15 00:00:00,2011-07-15 00:00:00,2011-08-15 00:00:00,2011-09-15 00:00:00,2011-10-15 00:00:00,2011-11-15 00:00:00,2011-12-15 00:00:00,2012-01-15 00:00:00,2012-02-15 00:00:00,2012-03-15 00:00:00,2012-04-15 00:00:00,2012-05-15 00:00:00,2012-06-15 00:00:00,2012-07-15 00:00:00,2012-08-15 00:00:00,2012-09-15 00:00:00,2012-10-15 00:00:00,2012-11-15 00:00:00,2012-12-15 00:00:00,2013-01-15 00:00:00,2013-02-15 00:00:00,2013-03-15 00:00:00,2013-04-15 00:00:00,2013-05-15 00:00:00,2013-06-15 00:00:00,2013-07-15 00:00:00,2013-08-15 00:00:00,2013-09-15 00:00:00,2013-10-15 00:00:00,2013-11-15 00:00:00,2013-12-15 00:00:00,2014-01-15 00:00:00,2014-02-15 00:00:00,2014-03-15 00:00:00,2014-04-15 00:00:00,2014-05-15 00:00:00,2014-06-15 00:00:00,2014-07-15 00:00:00,2014-08-15 00:00:00,2014-09-15 00:00:00,2014-10-15 00:00:00,2014-11-15 00:00:00,2014-12-15 00:00:00,2015-01-15 00:00:00,2015-02-15 00:00:00,2015-03-15 00:00:00,2015-04-15 00:00:00,2015-05-15 00:00:00,2015-06-15 00:00:00,2015-07-15 00:00:00,2015-08-15 00:00:00,2015-09-15 00:00:00,2015-10-15 00:00:00,2015-11-15 00:00:00,2015-12-15 00:00:00,2016-01-15 00:00:00,2016-02-15 00:00:00,2016-03-15 00:00:00,2016-04-15 00:00:00,2016-05-15 00:00:00,2016-06-15 00:00:00,2016-07-15 00:00:00,2016-08-15 00:00:00,2016-09-15 00:00:00,2016-10-15 00:00:00,2016-11-15 00:00:00,2016-12-15 00:00:00,2017-01-15 00:00:00,2017-02-15 00:00:00,2017-03-15 00:00:00,2017-04-15 00:00:00,2017-05-15 00:00:00,2017-06-15 00:00:00,2017-07-15 00:00:00,2017-08-15 00:00:00,2017-09-15 00:00:00,2017-10-15 00:00:00,2017-11-15 00:00:00,2017-12-15 00:00:00,2018-01-15 00:00:00,2018-02-15 00:00:00,2018-03-15 00:00:00,2018-04-15 00:00:00,2018-05-15 00:00:00,2018-06-15 00:00:00,2018-07-15 00:00:00,2018-08-15 00:00:00,2018-09-15 00:00:00,2018-10-15 00:00:00,2018-11-15 00:00:00,2018-12-15 00:00:00,2019-01-15 00:00:00,2019-02-15 00:00:00,2019-03-15 00:00:00,2019-04-15 00:00:00,2019-05-15 00:00:00,2019-06-15 00:00:00,2019-07-15 00:00:00,2019-08-15 00:00:00,2019-09-15 00:00:00,2019-10-15 00:00:00,2019-11-15 00:00:00,2019-12-15 00:00:00,2020-01-15 00:00:00,2020-02-15 00:00:00,2020-03-15 00:00:00,2020-04-14 10:00:00,2020-05-14 20:00:00,2020-06-14 06:00:00,2020-07-14 16:00:00,2020-08-14 02:00:00,2020-09-13 12:00:00
Manchester-Nashua Metro,metro,All Homes,239000.0,239600.0,239200.0,238600.0,237500.0,236300.0,234900.0,233500.0,232700.0,231700.0,230900.0,229400.0,228700.0,227300.0,225700.0,223400.0,221700.0,220100.0,218800.0,217300.0,216300.0,217000.0,217500.0,217300.0,215600.0,214900.0,215200.0,216100.0,216400.0,216700.0,216600.0,217100.0,217700.0,218100.0,219000.0,220700.0,222500.0,223900.0,225000.0,226400.0,228400.0,230600.0,232700.0,233600.0,234000.0,233400.0,232900.0,232200.0,233100.0,233800.0,234800.0,234800.0,234700.0,234800.0,235900.0,237600.0,238600.0,239900,240800,242700,244000,245900,247000,248600,249500,249400,248700,248700,250200,251700,252900,253100,253200,253200,253400,253500,254500,256500,258700,260000,260600,261600,263600,265300,267000,268300,270500,272500,274300,275900,277600,280100,282200,283500,283900,285200,286600,287600,288100,288900,290700,292400,293500,293800,294700,295800,297100,297400,297600,298600,300000,301200,301700,302500,303700,305600,307500,309700,312200,315300,312402.3048167785,314483.1052161272,316563.9056154758,318973.2534463005,321711.1487086013,325106.1388338543
Medford Metro,metro,All Homes,231500.0,229700.0,227400.0,226200.0,224900.0,222400.0,221000.0,221000.0,221100.0,220100.0,218700.0,215200.0,212900.0,208700.0,206400.0,203300.0,202100.0,201000.0,198700.0,194500.0,190600.0,188300.0,187700.0,187900.0,188000.0,188900.0,189800.0,191000.0,192500.0,194100.0,196600.0,199800.0,203200.0,205900.0,207300.0,209700.0,212200.0,216400.0,218600.0,220800.0,221400.0,222700.0,223200.0,224800.0,226100.0,228100.0,230700.0,232100.0,233000.0,232100.0,233200.0,233900.0,235400.0,236700.0,238700.0,239600.0,241300.0,242100,243400,244600,246100,247600,249400,251100,252600,252900,253600,254500,255000,256000,257600,259400,261500,263800,265500,267100,269000,272300,274900,278100,281300,284000,285100,286100,287700,290100,292400,294900,297000,299300,301500,303100,303500,304100,305400,308000,310100,311400,312300,313400,315200,316100,317000,317500,318000,319200,320200,320100,319100,318300,318600,318500,318200,318200,318600,319400,320800,321800,323000,324500,326041.1008750911,326869.713948671,328319.7868274358,329355.5531694106,330598.47277978045,332152.1222927427
Memphis Metro,metro,All Homes,119900.0,119900.0,119800.0,119200.0,118500.0,117800.0,117300.0,116700.0,116200.0,115500.0,114700.0,113700.0,113200.0,112700.0,112500.0,112300.0,112000.0,111800.0,111500.0,111400.0,111100.0,111200.0,111200.0,111400.0,111200.0,110900.0,110600.0,110700.0,110700.0,110600.0,110300.0,109700.0,109200.0,108900.0,108900.0,109500.0,110000.0,110400.0,110600.0,110600.0,110900.0,111500.0,112300.0,113300.0,114400.0,114900.0,115000.0,114400.0,114300.0,114300.0,114700.0,115000.0,115200.0,115400.0,115300.0,115100.0,115100.0,115700,116300,117200,117500,118000,118400,118600,118800,119000,119500,120000,120200,120400,120600,120800,121000,121000,121100,121600,122000,122700,123000,123800,124600,125100,125400,126000,127100,128200,129100,129900,131000,131700,132500,133000,133700,134200,135000,135700,136500,137400,138400,139500,140300,141300,142200,143100,143800,145100,146200,147200,147800,148500,149100,149800,150600,151400,152300,153200,154300,155100,155900,156900,159323.67527467894,160373.7038678972,161657.07214849725,162590.43089802456,163523.7896475519,164690.48808446105
Merced Metro,metro,All Homes,137900.0,139800.0,138800.0,137700.0,137900.0,138900.0,138400.0,135900.0,135200.0,135400.0,137000.0,135900.0,133600.0,131100.0,130700.0,131000.0,130400.0,128800.0,127300.0,127900.0,128100.0,128300.0,127400.0,128300.0,129400.0,131100.0,131300.0,131500.0,131200.0,132000.0,134400.0,135300.0,135500.0,134500.0,134900.0,136900.0,139300.0,142700.0,146000.0,150400.0,154900.0,159600.0,162000.0,165700.0,169300.0,174800.0,178400.0,179500.0,181300.0,182600.0,184500.0,183100.0,183400.0,183700.0,185700.0,186400.0,187300.0,187600,189000,190300,191800,192200,193700,196400,198200,199300,200500,201900,203800,205400,207700,210300,211400,212800,213800,216000,218600,221300,222500,224600,226400,229000,230700,232300,234800,237900,240600,242300,242700,243600,245900,247900,250300,252900,255100,257200,258200,259000,259700,261200,263800,266400,268100,269600,271000,271300,270700,270000,270500,271600,272600,273100,273500,273600,274200,275000,275800,277100,279800,282500,284292.4360062829,285117.155472543,285941.874938803,287282.0440714757,290065.4722701034,292848.9004687312
Miami-Fort Lauderdale-West Palm Beach Metro,metro,All Homes,179900.0,179200.0,177800.0,176600.0,175200.0,173900.0,172100.0,170400.0,169100.0,167600.0,166300.0,165000.0,164100.0,163100.0,162300.0,161500.0,161000.0,160600.0,160500.0,160700.0,160800.0,161000.0,161100.0,161400.0,161700.0,162600.0,163800.0,165100.0,166600.0,168200.0,169900.0,171200.0,172700.0,174600.0,177200.0,179900.0,183000.0,185800.0,188400.0,191000.0,193700.0,196600.0,199400.0,202700.0,205900.0,208900.0,210900.0,212900.0,214100.0,215800.0,217200.0,219200.0,220700.0,222000.0,223500.0,224400.0,225600.0,226500,228300,229600,231200,232500,234000,235100,236400,238100,239600,241500,243100,245000,246600,248200,249800,251500,253500,255500,257300,258700,260000,261500,263200,264800,266100,267300,268700,270200,271500,272800,274500,276300,278200,279000,280200,280900,282500,284300,286000,287800,289000,290500,291500,292600,293200,294700,296100,297500,297200,297300,297600,298300,298800,299200,299700,300300,301100,301700,302100,302800,304400,305600,309446.06549336016,310061.0554192275,310471.04870313907,311188.5369499843,312828.5100856306,314058.48993736523
Milwaukee-Waukesha-West Allis Metro,metro,All Homes,175200.0,174900.0,173900.0,172700.0,170500.0,167900.0,165600.0,163800.0,162900.0,161700.0,160700.0,159100.0,157300.0,155200.0,153900.0,152400.0,151900.0,151800.0,151900.0,151900.0,151300.0,150800.0,150300.0,149900.0,149300.0,149100.0,149300.0,149900.0,150000.0,149900.0,149300.0,149200.0,149100.0,149200.0,148000.0,147900.0,148900.0,151100.0,152300.0,152800.0,153600.0,155000.0,156400.0,157200.0,157500.0,157900.0,159100.0,160500.0,160700.0,160300.0,160100.0,160900.0,161200.0,160900.0,160400.0,160500.0,161200.0,161900,162800,162800,163400,163600,164200,164300,164700,165400,166300,167300,168100,168600,169100,169900,170600,171400,172100,172600,173400,174200,175400,176300,177200,178000,178600,178800,179200,180100,181500,182600,183800,184600,185200,185700,186700,188200,189500,191000,192000,193100,193600,194500,195300,196300,197100,197900,198300,198400,199000,199800,201100,201900,202800,203500,204300,205100,205900,206900,208000,209000,209700,210300,211750.25550976364,212863.83007012017,214088.76208651238,215202.3366468689,215981.83883911849,216649.98357533242
Minneapolis-St. Paul-Bloomington Metro,metro,All Homes,212200.0,212200.0,211300.0,210100.0,208200.0,206000.0,203800.0,202100.0,200200.0,198300.0,196100.0,194200.0,192100.0,190000.0,187800.0,185900.0,184500.0,183300.0,182300.0,181300.0,180300.0,179500.0,179300.0,179700.0,180400.0,181000.0,182200.0,183400.0,185100.0,186800.0,188900.0,191000.0,193200.0,195200.0,196600.0,197500.0,198500.0,200600.0,203000.0,205500.0,207800.0,210100.0,212200.0,213900.0,215300.0,216800.0,218300.0,220300.0,221900.0,223000.0,223500.0,223700.0,223500.0,223200.0,223000.0,223200.0,223800.0,224300,225500,226500,227900,228600,229400,230200,231000,232200,233100,234300,235400,236800,238000,239000,239600,240100,241000,242300,244100,245600,247200,248600,249800,250600,251500,252800,254500,256500,258300,259900,260900,262000,262900,264200,265800,267800,269700,271600,273200,274500,275400,276400,277800,279100,280400,281400,282400,283500,284500,285000,285400,285900,287000,288000,288900,290000,291100,292400,293600,294700,296000,297600,299365.6618123354,300746.58643839473,302021.2860932188,303189.76077680744,304570.6854028668,306270.28494263213
Mobile Metro,metro,All Homes,127100.0,125600.0,124600.0,123500.0,122300.0,120700.0,119900.0,118500.0,116900.0,114400.0,112100.0,111000.0,110700.0,110500.0,109500.0,108900.0,108500.0,108100.0,107000.0,106000.0,105600.0,105500.0,104800.0,103700.0,102500.0,102200.0,102400.0,102300.0,101800.0,101300.0,101400.0,101900.0,102000.0,102600.0,103500.0,104500.0,104500.0,103600.0,102700.0,102400.0,102600.0,102800.0,102900.0,102700.0,102800.0,102500.0,102400.0,102100.0,102300.0,102700.0,103400.0,103800.0,104300.0,104400.0,104400.0,104400.0,104100.0,103800,103300,103800,104300,104900,105000,105300,105300,105500,105700,105800,106100,106500,107100,107300,107800,108000,108500,108700,109000,109200,109700,110500,111300,111900,112400,112600,112800,112800,112800,113000,113400,114100,114500,114800,115100,115700,115900,116300,116500,117500,118200,119000,119300,119600,119800,120100,120300,120600,121000,121500,122000,122400,122700,123100,123700,124300,125000,125700,126500,127200,128000,128800,123557.07108866941,124190.07550081436,124913.5091146943,125546.51352683925,126269.94714071919,126993.38075459913
Modesto Metro,metro,All Homes,152900.0,153600.0,154700.0,155800.0,157400.0,157500.0,156700.0,154000.0,151600.0,150200.0,151000.0,150900.0,149700.0,147700.0,145800.0,143600.0,141500.0,140000.0,139000.0,139000.0,138900.0,139100.0,138900.0,139700.0,140800.0,142100.0,142600.0,143500.0,145300.0,147500.0,150000.0,152300.0,155200.0,158000.0,161600.0,164800.0,168400.0,172000.0,177300.0,183200.0,189300.0,195100.0,200800.0,205700.0,209900.0,214300.0,217600.0,220200.0,222000.0,224700.0,227100.0,229300.0,229100.0,228700.0,228000.0,229400.0,230800.0,231700,232400,233900,236000,238500,239300,239800,241800,244300,247500,248500,250500,252000,254800,256600,258800,259600,262000,265600,268400,270500,271600,274300,276000,278300,280100,282000,283400,285400,287400,288300,288800,290300,292900,295600,298100,301100,303000,306200,307600,310100,311100,313500,315500,317500,317200,317300,317700,318700,319000,318700,320200,321300,322700,323400,324500,325300,327400,328800,330300,331000,332800,334400,338088.9622723834,339509.1905471758,341030.86369873915,341740.9778361353,343566.9856180113,345190.1036463455
Montgomery Metro,metro,All Homes,121500.0,121300.0,120700.0,120200.0,119600.0,119000.0,118300.0,117600.0,117200.0,116900.0,117000.0,116800.0,116900.0,116600.0,116500.0,116100.0,115700.0,115100.0,114300.0,113600.0,113300.0,113000.0,112700.0,112100.0,111300.0,111100.0,111100.0,111300.0,111400.0,112000.0,113000.0,114100.0,114200.0,114000.0,113900.0,114500.0,114800.0,114700.0,114600.0,114400.0,114700.0,114700.0,114700.0,114300.0,114300.0,114400.0,114200.0,113900.0,114000.0,114400.0,114500.0,114600.0,114500.0,114300.0,114000.0,114200.0,114600.0,115100,115500,115900,116000,115900,115900,115800,115800,115900,116000,115800,115500,115100,114900,114800,114900,114900,115100,115200,115400,115600,115900,116300,116700,117300,117800,118100,118100,118300,118400,118600,118500,118500,118500,118500,118700,118400,118400,118500,119100,119500,119900,120300,120700,121000,121200,121400,121700,122100,122400,122700,122800,123000,123200,123400,123600,124000,124400,124800,125100,125500,125900,126300,124746.80233277449,125151.7448551224,125455.45174688334,125860.39426923124,126265.33679157916,126670.27931392707
Myrtle Beach-Conway-North Myrtle Beach Metro,metro,All Homes,180000.0,179200.0,178300.0,176900.0,175500.0,173500.0,172000.0,170700.0,168700.0,166400.0,163800.0,163400.0,162800.0,162100.0,161100.0,160600.0,160400.0,160500.0,160600.0,160000.0,160800.0,161600.0,162900.0,161300.0,160200.0,159100.0,158800.0,158200.0,157300.0,157100.0,156700.0,156700.0,156100.0,155800.0,155300.0,156300.0,157300.0,158800.0,159800.0,160900.0,162300.0,163100.0,164300.0,165600.0,166700.0,167400.0,168200.0,168700.0,168500.0,168100.0,168200.0,168800.0,169100.0,169900.0,170300.0,170000.0,169800.0,170000,170700,171400,172600,173400,174000,174300,174400,174200,173700,174200,175300,176700,177300,177700,177600,177900,178000,178200,178700,179600,181100,182200,182600,182100,181700,181500,182400,183200,184400,185400,186100,186800,187300,187500,187800,188900,190200,192100,193500,194800,195800,196600,197300,197900,198900,199700,200600,201100,202300,202500,202700,202300,202500,203000,203500,204100,204400,205000,205700,206500,206600,207200,208222.27805868673,208871.40533353377,209628.72048752196,210494.22352065134,210602.41139979253,211251.53867463954
Napa Metro,metro,All Homes,410200.0,406400.0,405000.0,403200.0,407300.0,416200.0,422900.0,424700.0,420500.0,414100.0,407700.0,405500.0,402600.0,399700.0,395400.0,390400.0,381900.0,373000.0,367000.0,365400.0,367000.0,368600.0,369900.0,369100.0,370600.0,373400.0,378900.0,388700.0,398900.0,405500.0,410100.0,413600.0,418500.0,423900.0,432600.0,444000.0,454100.0,463000.0,470700.0,475500.0,483200.0,492100.0,501600.0,508700.0,517400.0,525800.0,530900.0,533100.0,537600.0,542500.0,544100.0,543400.0,540600.0,541200.0,543700.0,548200.0,550200.0,553000,557300,562300,564200,566600,572400,581600,588600,593500,596500,600600,605200,609500,614000,617300,620700,623400,625300,626800,630300,634400,638700,642700,645800,648500,649400,651400,653400,656400,658300,659800,662100,664900,666500,667900,669100,673100,675500,680000,685700,690100,694900,697500,702100,703400,707600,709400,712900,714500,717600,716500,712300,709400,707700,707700,705400,705100,703200,703200,701900,700900,699700,700500,716402.3804246613,716402.3804246613,715117.7244759949,714129.5275924054,712943.691332098,713734.2488389696
Naples-Immokalee-Marco Island Metro,metro,All Homes,249800.0,249600.0,249000.0,247400.0,246000.0,244500.0,242900.0,240600.0,238600.0,237300.0,237700.0,236200.0,234200.0,231400.0,230300.0,230000.0,229800.0,229100.0,228500.0,227400.0,226800.0,227000.0,227200.0,228300.0,229600.0,232100.0,232600.0,232500.0,232700.0,234600.0,237500.0,241600.0,244600.0,246800.0,246700.0,248300.0,249600.0,251400.0,253800.0,257500.0,261300.0,263800.0,266000.0,267600.0,269700.0,270900.0,274900.0,276900.0,280100.0,281800.0,284400.0,286500.0,288500.0,291600.0,294500.0,297200.0,299600.0,303400,306200,309700,312400,316400,319000,321100,323600,325900,328300,330600,333200,336100,338900,341000,341600,340800,342100,344200,345900,345300,345100,344800,344800,343400,341800,341200,341500,342500,342600,342000,342200,343800,344400,344000,343600,344400,345900,345300,344700,344700,345800,346000,345200,344800,345100,346300,346400,346700,346200,346100,345800,344900,343800,343500,343700,343600,343300,343000,343500,343700,344200,345300,347732.1141130883,347436.1492882037,347929.42399634473,348126.7338796011,348620.0085877422,349705.21294565254
Nashville-Davidson--Murfreesboro--Franklin Metro,metro,All Homes,176300.0,175900.0,175500.0,175100.0,174600.0,174100.0,173300.0,172600.0,171800.0,170900.0,169900.0,169000.0,168600.0,168200.0,167900.0,167400.0,166800.0,166100.0,165600.0,165300.0,165300.0,165300.0,165300.0,165500.0,165600.0,165900.0,166000.0,166200.0,166700.0,167500.0,168100.0,168600.0,169000.0,169600.0,170500.0,171200.0,172000.0,172700.0,173600.0,174500.0,175500.0,176400.0,177300.0,178200.0,179000.0,180000.0,180800.0,181600.0,182300.0,183200.0,184100.0,185000.0,185900.0,186700.0,187700.0,188600.0,189800.0,190800,191900,192900,194100,195700,197200,198700,200100,201800,203400,205400,206900,208700,210700,212900,214700,216200,217700,219500,221500,223400,225400,227300,229500,231300,233000,234800,237000,239300,241600,243600,245700,247700,249500,251400,253300,255500,257600,259200,260700,261700,262900,264100,265500,266800,268100,268900,269700,270300,271000,271800,272400,273200,274200,275100,275800,276500,277400,278500,279700,280900,282100,283600,288020.225933239,289196.99201487267,290480.7368312003,291764.4816475279,293048.22646385554,294652.90748426504
New Haven-Milford Metro,metro,All Homes,242300.0,242800.0,243500.0,243300.0,242500.0,241000.0,239300.0,237400.0,235400.0,234000.0,232600.0,231100.0,229100.0,227500.0,226100.0,224700.0,223000.0,221500.0,220100.0,219000.0,217500.0,216200.0,214900.0,214000.0,213100.0,212400.0,211400.0,210800.0,210400.0,210200.0,210100.0,210000.0,210600.0,211300.0,211800.0,212800.0,214100.0,214700.0,214700.0,214300.0,214900.0,215700.0,216300.0,216700.0,216900.0,216500.0,216100.0,214400.0,212900.0,212100.0,212900.0,214000.0,213800.0,212600.0,212200.0,212400.0,212200.0,212200,212500,214100,215100,215600,214200,212900,212400,213300,213100,212300,211300,211500,211300,210400,209700,209700,210600,211300,211700,211500,211600,212100,213100,213300,214000,214300,215200,215500,216200,217000,217700,218200,219100,220800,221700,222600,222800,223500,224000,224700,225100,225400,226100,227000,228300,228300,229100,228700,229100,229100,229500,229900,230100,230500,230700,231000,230800,231300,231400,232600,233400,234600,226973.40208177594,227338.7141353178,227411.77654602617,228288.52547452663,228873.02476019357,229749.77368869403
New Orleans-Metairie Metro,metro,All Homes,176600.0,176700.0,176200.0,175900.0,175600.0,175600.0,175500.0,175000.0,174200.0,173400.0,172700.0,172000.0,171100.0,170300.0,169900.0,169300.0,168700.0,168100.0,167500.0,167200.0,167000.0,166900.0,166500.0,166300.0,166600.0,166800.0,166700.0,166600.0,167000.0,167700.0,168200.0,168300.0,168300.0,168400.0,168800.0,169200.0,169300.0,169500.0,170400.0,171600.0,172500.0,172600.0,172900.0,173400.0,174400.0,175400.0,176000.0,176500.0,177000.0,177600.0,177500.0,177100.0,176800.0,177000.0,177200.0,177700.0,178200.0,178600,179300,179900,180600,180900,181200,181600,182100,182800,183600,184000,184400,184700,185500,186000,186400,186800,187800,188800,189800,190400,191000,191500,191500,191600,191300,192000,192800,193800,194000,194500,194600,195200,195300,195900,196700,197600,198100,197600,196900,196100,196200,196400,197000,197000,197500,197700,197000,196300,196100,197300,198300,199200,199700,200000,200300,200900,201500,202100,203400,204700,205900,206300,204276.4568626108,204917.8234233061,206307.45097147927,207697.07851965242,208979.81164104302,209407.38934817322
New York-Newark-Jersey City Metro,metro,All Homes,403200.0,402800.0,403200.0,403500.0,403600.0,403000.0,401800.0,400200.0,398300.0,396900.0,395600.0,394900.0,393500.0,391900.0,389700.0,387800.0,386100.0,384700.0,383400.0,381900.0,380700.0,379400.0,378000.0,376700.0,375800.0,375300.0,375100.0,374900.0,374800.0,374800.0,374900.0,375400.0,376100.0,376800.0,377700.0,378600.0,380100.0,381700.0,383300.0,385000.0,386800.0,388600.0,390700.0,392600.0,394400.0,396300.0,397900.0,399800.0,401000.0,402300.0,403300.0,404200.0,405100.0,406000.0,406700.0,407200.0,407900.0,408700,409900,410600,411600,412400,413500,414500,415300,416200,417200,418600,419800,420600,421200,422000,423300,424400,425400,426600,427900,429200,430700,432100,433800,435700,437300,439100,440400,442600,444900,447700,450200,452500,454600,456300,458000,460100,462500,465000,467400,469300,471000,472000,473200,474800,476700,478600,479800,480400,480600,480800,481200,481500,481900,482400,482800,483000,483000,483100,483600,484300,485100,485800,491684.7542052993,491791.60158958804,492325.83851103194,493073.7702010534,493928.5492753636,494676.4809653851
Norwich-New London Metro,metro,All Homes,252200.0,252500.0,251600.0,250700.0,250100.0,249400.0,248300.0,246200.0,243800.0,241800.0,241500.0,239900.0,238300.0,235500.0,234800.0,233700.0,232500.0,230400.0,228400.0,227000.0,225900.0,224700.0,222700.0,221600.0,221100.0,221000.0,219400.0,218000.0,216800.0,215900.0,215100.0,214600.0,215000.0,215700.0,216100.0,216500.0,216300.0,217200.0,218200.0,219600.0,220800.0,222300.0,223900.0,224900.0,224600.0,223500.0,223400.0,222800.0,223500.0,222900.0,222700.0,221300.0,220400.0,219600.0,219300.0,219500.0,219800.0,220600,220300,220600,219800,220100,220200,221600,222400,222900,221800,220700,220600,221400,222900,223100,223100,222100,221400,220600,220200,220300,222100,223700,224800,225800,226500,227500,228500,230000,231800,233800,235500,237600,238300,238900,238900,237700,236100,235500,236200,237600,238100,237900,238100,237000,237400,237800,238500,238500,239300,240600,241700,241800,241900,242300,242600,243400,243400,243400,243300,244400,244900,244300,240578.64915688123,240578.64915688123,240497.29884722643,241392.15225342909,241798.903801703,241310.80194377428
Ocala Metro,metro,All Homes,124100.0,122800.0,121900.0,120900.0,120100.0,118600.0,117100.0,115700.0,114100.0,112700.0,111100.0,109300.0,107600.0,106200.0,105500.0,104400.0,103400.0,102200.0,101200.0,100200.0,99800.0,99400.0,99200.0,99200.0,99200.0,99200.0,98700.0,98500.0,98400.0,99300.0,100500.0,101600.0,102300.0,102500.0,103200.0,103700.0,104600.0,104900.0,105700.0,106500.0,107500.0,108000.0,108200.0,108700.0,109100.0,110000.0,110400.0,110900.0,111400.0,112500.0,113000.0,113600.0,114300.0,115200.0,115900.0,116200.0,116700.0,117100,117800,118700,119300,119900,120500,121100,121300,121500,122100,122800,123600,124500,125500,126000,126800,127500,128800,130200,131500,132600,133600,134700,135800,136700,137600,139000,140600,142000,142800,143300,144400,145500,146600,147700,148800,149900,150700,151100,151500,152000,153300,154700,155600,156500,157100,158200,158800,159700,161100,162500,163500,164100,164700,165300,166000,166700,167700,168200,169000,169700,170000,170400,174060.4037849893,174604.1018923532,175474.0188641355,176235.196214445,176561.41507886336,176996.3735647545
Ogden-Clearfield Metro,metro,All Homes,194800.0,194100.0,193500.0,192000.0,190500.0,188900.0,187200.0,185500.0,183700.0,183100.0,182400.0,182100.0,180900.0,180000.0,178800.0,178200.0,177800.0,177700.0,177500.0,177200.0,177400.0,177100.0,176800.0,176400.0,176400.0,177000.0,177900.0,179000.0,180000.0,180800.0,181900.0,183200.0,184800.0,186000.0,187400.0,188900.0,190800.0,192400.0,194200.0,195800.0,197100.0,198700.0,199800.0,200900.0,201100.0,201800.0,202400.0,203200.0,203600.0,203700.0,203800.0,203700.0,203700.0,203500.0,203900.0,204300.0,205500.0,206300,207400,208000,208900,209800,210700,212200,214100,216200,217700,219200,220500,222300,223800,225700,227300,229200,231000,232900,234700,236500,238800,240600,242300,243600,245500,247600,250400,253000,255800,258100,259900,261300,262600,264600,267000,269800,271900,273500,275500,278100,280700,282900,285300,288200,291200,293700,295400,297000,298900,301000,302400,303300,304300,305800,307500,309000,310500,312100,314100,316100,318100,320200,325790.30926535896,327549.7257092071,329748.9962640173,331948.2668188275,334147.53737363766,336456.77145618835
Oklahoma City Metro,metro,All Homes,128200.0,128300.0,128200.0,128000.0,127600.0,127100.0,126600.0,126100.0,125700.0,125600.0,125600.0,125400.0,125000.0,124500.0,124100.0,123800.0,123800.0,123900.0,124000.0,123900.0,123700.0,123500.0,123400.0,123500.0,123700.0,124100.0,124500.0,124900.0,125100.0,125100.0,125200.0,125600.0,126200.0,126600.0,126700.0,126900.0,127100.0,127300.0,127600.0,127900.0,128400.0,128900.0,129300.0,129500.0,129800.0,130300.0,130700.0,131100.0,131300.0,131700.0,132100.0,132400.0,132600.0,133000.0,133600.0,134000.0,134400.0,134500,134900,135400,136000,136400,136700,136900,137100,137200,137300,137400,137600,138000,138400,138900,139000,139200,139500,140000,140300,140700,140900,141200,141500,141700,141900,142100,142600,143100,143600,143900,144300,144700,145200,145700,146000,146300,146400,146500,146700,146900,146900,146900,146900,147100,147500,147900,148600,149100,149800,150200,150700,151000,151700,152400,153200,153900,154500,155100,155700,156500,157200,158300,157894.12430988697,158555.09230854624,159216.06030720554,160097.35097208456,160868.48030385375,162080.25496806242
Olympia-Tumwater Metro,metro,All Homes,254600.0,256000.0,255000.0,252900.0,250200.0,247800.0,245300.0,242300.0,240700.0,239300.0,237800.0,235200.0,231100.0,227500.0,223900.0,222900.0,221800.0,220900.0,218900.0,217200.0,214900.0,212900.0,212400.0,212100.0,213700.0,213800.0,214800.0,213500.0,213200.0,212900.0,214200.0,215300.0,216600.0,217600.0,217300.0,217300.0,216700.0,217700.0,218900.0,220800.0,222400.0,223700.0,224400.0,224900.0,225400.0,226700.0,229000.0,230000.0,230800.0,231200.0,231500.0,231900.0,231800.0,232500.0,232900.0,233800.0,234400.0,234700,234200,235400,236600,238400,239400,240800,242200,243400,245600,247700,249300,251000,253300,255300,257300,258500,260400,262200,264100,265300,265600,266300,268200,270800,272900,274800,276000,278000,279300,281300,284200,287100,290800,293000,295500,296900,299600,301300,304700,306400,309300,311500,313700,316500,318400,320900,322400,325000,326400,327800,328000,329600,331200,333100,334700,336200,338500,341300,344600,347900,351800,356700,354282.40220243926,357442.5231373884,361166.9513821499,364891.37962691137,369292.97664344765,374823.1882796087
